id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
1262287253321365747,Spacious apartment in charming Seefeld with 2 beds,70716377,Julien,Kreis 8,Seefeld,47.35995680735893,8.552147001028061,Entire home/apt,143,2,2,2024-11-03,0.81,1,97,2,
1262318003749250570,Cozy 2BR near lake and train station (Wille 8),23561865,Dimi,Kreis 2,Enge,47.36485726041943,8.53211925898045,Entire home/apt,230,2,9,2024-12-28,3.42,115,32,9,
1262405672655352766,Warm and quiet apartment,36294895,Dovile,Kreis 9,Albisrieden,47.37222449999999,8.486779799999999,Entire home/apt,104,1,0,,,1,54,0,
1262738327076817969,Cozy 1-Bedroom Apartment with Uetliberg View,54954522,Rafael,Kreis 9,Albisrieden,47.36988874468224,8.496956164107104,Private room,115,1,1,2024-10-27,0.46,2,363,1,
1262851495307267206,Penthouse with Mountain View,38665985,Maxim,Kreis 2,Enge,47.36296896763226,8.531407214982568,Entire home/apt,165,7,1,2024-11-18,0.70,1,23,1,
1263247683242685464,central room with balcony,80108218,David,Kreis 4,Langstrasse,47.377549845214226,8.527896667211424,Private room,,3,2,2024-11-22,1.28,2,0,2,
1263706909168694706,Central and cozy room,394644638,Marco,Kreis 11,Oerlikon,47.4104460025926,8.542288988728409,Entire home/apt,105,1,6,2024-11-18,2.34,4,32,6,
1263901395561208514,Klein aber Sicherheit nur Wochenende,656335751,Mehmet,Kreis 12,Schwamendingen-Mitte,47.4086219,8.5821527,Private room,84,1,0,,,1,365,0,
1264266107581436018,Charming Historical Apartment in Zurich - Neumarkt,3922650,Geza,Kreis 1,Hochschulen,47.37236,8.54747,Entire home/apt,250,2,2,2024-12-12,1.18,1,102,2,
1264595951343375844,Confortable and quiet apartment with city access,7444340,Patrick,Kreis 9,Altstetten,47.39080837762276,8.466031239785508,Entire home/apt,90,7,0,,,1,15,0,
1265128120942251339,Deluxe One Bedroom Apartment in Zurich - 507000,273734321,Homenhancement,Kreis 4,Hard,47.37827441194243,8.510354069617142,Entire home/apt,151,4,0,,,12,0,0,
1265132719346313845,Basic One Bedroom Apartment in Zurich - 607000,273734321,Homenhancement,Kreis 3,Sihlfeld,47.37778898799871,8.509110055651526,Entire home/apt,130,4,0,,,12,0,0,
1265135043913221673,Central Two Bedrooms Apartment in Zurich - 707000,273734321,Homenhancement,Kreis 3,Sihlfeld,47.37824104287389,8.50947238437244,Entire home/apt,209,4,0,,,12,0,0,
1265139654094112834,Deluxe One Bedroom Apartment in Zurich - 807000,273734321,Homenhancement,Kreis 4,Hard,47.37823640053959,8.510418926601824,Entire home/apt,151,4,0,,,12,0,0,
1265141286730234001,Central One Bedroom Apartment in Zurich - 907000,273734321,Homenhancement,Kreis 3,Sihlfeld,47.37802267087667,8.508742151312834,Entire home/apt,130,4,0,,,12,0,0,
1265144197403067951,Central Two Bedrooms Apartment in Zurich - 017000,273734321,Homenhancement,Kreis 4,Hard,47.37907197934798,8.5102985103,Entire home/apt,209,4,0,,,12,0,0,
1265156809665068891,Deluxe One Bedroom Apartment in Zurich - 117000,273734321,Homenhancement,Kreis 4,Hard,47.37970306946077,8.50900148081496,Entire home/apt,151,4,0,,,12,0,0,
1265160343241963159,Central One Bedroom Apartment in Zurich - 217000,273734321,Homenhancement,Kreis 4,Hard,47.37987995029361,8.509132420952453,Entire home/apt,130,4,0,,,12,0,0,
1265161390484096081,Central Two Bedrooms Apartment in Zurich - 317000,273734321,Homenhancement,Kreis 3,Sihlfeld,47.37753791129703,8.509063982911863,Entire home/apt,209,4,0,,,12,0,0,
1265162581210562636,Deluxe One Bedroom Apartment in Zurich - 417000,273734321,Homenhancement,Kreis 3,Sihlfeld,47.37765909615558,8.508802088060284,Entire home/apt,151,4,0,,,12,2,0,
1265163337757887175,Central One Bedroom Apartment in Zurich - 517000,273734321,Homenhancement,Kreis 4,Hard,47.37933,8.50896,Entire home/apt,130,4,0,,,12,9,0,
1265164153559762769,Central Two Bedrooms Apartment in Zurich - 617000,273734321,Homenhancement,Kreis 4,Hard,47.37990342124813,8.510196005827703,Entire home/apt,209,4,0,,,12,0,0,
1265887032535740395,"Modern apartment, new building",13693406,Tine,Kreis 10,Höngg,47.3970167234788,8.514293237436016,Entire home/apt,229,3,0,,,1,44,0,
1265889105150092043,Central Modern flat with View,146514076,Gabriel,Kreis 5,Gewerbeschule,47.38473572116667,8.530075423898568,Entire home/apt,250,1,0,,,1,47,0,
1266084651317550939,1-room apartment Zurich center,395404300,Wen,Kreis 3,Alt-Wiedikon,47.368588118415246,8.5183415867453,Entire home/apt,150,3,2,2024-12-08,2,1,56,2,
1266510061864938032,Nähe Universität Spital,424849202,Marcia,Kreis 7,Fluntern,47.378230672639354,8.555391762784124,Entire home/apt,96,7,0,,,1,363,0,
1266672238726268379,Loft am See von Jan - Mrz 2025,1715037,Danica,Kreis 2,Wollishofen,47.340768304604744,8.537139417047745,Entire home/apt,135,80,0,,,1,283,0,
1267129457319616558,Modern and very spacious room!,657038935,Catherine,Kreis 5,Escher Wyss,47.390430394636326,8.522222049617598,Private room,80,1,10,2024-12-23,4.11,1,307,10,
1267366693430560689,Studio at famous Storchengasse - Stork 44,1314526,Giancarlo,Kreis 1,Lindenhof,47.3708912,8.5416358,Entire home/apt,159,2,13,2024-12-27,5.42,66,32,13,
1267386512583553398,Executive Studio - Crown 12,1314526,Giancarlo,Kreis 6,Unterstrass,47.3877601,8.538239899999999,Entire home/apt,135,2,3,2024-11-22,1.55,66,0,3,
1267392130705794442,City BASE - Crown 25,1314526,Giancarlo,Kreis 6,Unterstrass,47.3877601,8.538239899999999,Entire home/apt,99,2,4,2024-12-25,1.79,66,51,4,
1267398086201718370,Shiny Studio in Zurich - Crown 37,1314526,Giancarlo,Kreis 6,Unterstrass,47.3885044081998,8.537685344584379,Entire home/apt,,2,3,2024-12-26,1.34,66,18,3,
1267404554135546477,Studio near Lake - Flower 02,1314526,Giancarlo,Kreis 8,Seefeld,47.361173,8.550597999999999,Entire home/apt,164,2,3,2024-11-09,1.50,66,0,3,
1268095793567489825,Stylish Penthouse in the city (Sun 17),23561865,Dimi,Kreis 6,Unterstrass,47.38339003318348,8.543273805487326,Entire home/apt,316,2,9,2024-12-16,3.75,115,25,9,
1268250515612502848,Apartment mit 3 schlaffzimer,593268462,Afrim,Kreis 4,Hard,47.37868479658387,8.515360962042779,Entire home/apt,310,1,0,,,18,359,0,
1268251832619814697,Zürich City Rooms,593268462,Afrim,Kreis 4,Hard,47.38017783226974,8.514678186367142,Private room,100,1,1,2024-11-30,1,18,362,1,
1268428838128390606,"zentral, hell und ruhig",5428764,Selina,Kreis 4,Langstrasse,47.37948978582781,8.521796299658385,Entire home/apt,,3,0,,,1,0,0,
1268679813595763445,Very central studio near lake (Cross 2),23561865,Dimi,Kreis 8,Seefeld,47.36266544809623,8.548065600617418,Entire home/apt,110,2,4,2024-12-01,2.07,115,41,4,
1268696273676017115,Modest studio in the city center (Cross 4),23561865,Dimi,Kreis 8,Seefeld,47.36182814756707,8.548585848538542,Entire home/apt,124,2,0,,,115,11,0,
1268729494880403538,"2,5 furnished apartment in 8005",3015663,Claudia,Kreis 5,Escher Wyss,47.39252,8.51093,Entire home/apt,140,28,0,,,1,267,0,
1268802229525050765,Historical Attic Apartment,110974841,Anastasiya,Kreis 7,Hottingen,47.36888712984001,8.551653079954898,Entire home/apt,140,2,0,,,1,55,0,
1269654341061358597,Habitación discreta.,657461732,Rosangela Karina,Kreis 1,Rathaus,47.37435049142624,8.544003689537426,Private room,96,1,0,,,1,364,0,
1270871562217738835,Basic Apartment Ideal for Families,1229459,Swissstay,Kreis 11,Seebach,47.4164128,8.5469957,Entire home/apt,111,2,0,,,81,287,0,
1270911943279089448,Simple 2-BR Apartment with Basic Essentials,1229459,Swissstay,Kreis 11,Seebach,47.4164128,8.5469957,Entire home/apt,111,2,2,2024-11-23,0.94,81,286,2,
1271613816416023513,Gartenzimmer im gelben Haus,17696933,Marc,Kreis 6,Unterstrass,47.39351327197552,8.535266123278813,Entire home/apt,120,2,15,2024-12-23,6.52,1,0,15,
1271813421338930797,"Beautiful, city central, relax",135958025,Chris,Kreis 8,Mühlebach,47.36034667066191,8.557073805194555,Private room,96,1,0,,,7,364,0,
1272166415932061546,Beautiful flat near the city,29281429,Suzan,Kreis 2,Wollishofen,47.34090155954988,8.530704081058502,Entire home/apt,250,1,0,,,1,365,0,
1272269280434761769,Lovely room at a top Boutique hotel,591619155,Daniella,Kreis 1,Lindenhof,47.3762359,8.5411631,Private room,297,1,0,,,4,113,0,
1272298403018833661,"3 Bedroom Huge City Center Flat with Balcony, KAR",420370006,Kamila,Kreis 9,Altstetten,47.389181405117064,8.479046319672054,Entire home/apt,183,1,0,,,88,58,0,
1272304868994647639,Charming Studio Main Train Station Zurich HB - LA2,420370006,Kamila,Kreis 5,Gewerbeschule,47.38207624598119,8.53038384209926,Entire home/apt,121,1,16,2024-12-28,7.16,88,61,16,
1272324800127731082,Charming Studio Main Train Station Zurich HB - LA3,420370006,Kamila,Kreis 5,Gewerbeschule,47.38218748380101,8.52971518739644,Entire home/apt,110,1,12,2024-12-22,6.92,88,62,12,
1272375766278745319,Nice studio with view over the city (Vineyard 52),1314526,Giancarlo,Kreis 6,Unterstrass,47.38344284805423,8.543629949049434,Entire home/apt,127,2,2,2024-12-18,1.36,66,31,2,
1272397187485839910,Camping at Street Parade 2025,75389929,Marco Armando,Kreis 2,Enge,47.35708004516366,8.533969658270843,Entire home/apt,146,1,0,,,1,365,0,
1272404340936330355,Comfy studio near city center (Marble 6),23561865,Dimi,Kreis 7,Hirslanden,47.3612587068698,8.567478698445147,Entire home/apt,124,2,2,2024-12-01,1.20,115,32,2,
1272541466564499648,Penthouse with a view,384975011,Farshad,Kreis 5,Escher Wyss,47.391277437585174,8.509785201707146,Entire home/apt,280,1,0,,,1,59,0,
1273116871383534244,Zimmer an zentraler Lage,4469194,Anna,Kreis 3,Sihlfeld,47.3699472,8.520984499999999,Private room,80,2,0,,,1,75,0,
1273123452203104064,Super Aconchegante e Central!,327728937,Eva,Kreis 4,Langstrasse,47.37957897914904,8.527947855085122,Private room,100,1,0,,,1,363,0,
1273339476124491499,Modern appartement in Zurich,313765516,Joel,Kreis 3,Alt-Wiedikon,47.36792855448342,8.520233296428971,Entire home/apt,97,2,5,2024-12-22,4.05,1,66,5,
1273706438889183105,Welcome to our apartment,6611401,Florian,Kreis 3,Alt-Wiedikon,47.3664981330182,8.521499406755591,Entire home/apt,141,3,1,2024-11-30,1,1,8,1,
1273752061550481839,"Great central location, quiet ,relaxing place",135958025,Chris,Kreis 8,Mühlebach,47.360344865597646,8.554844100841015,Private room,96,1,0,,,7,363,0,
1273804365452889532,Breathtaking lake view apartment,658572612,Igor Alban Vladimir,Kreis 2,Wollishofen,47.351921015511024,8.530656365105623,Entire home/apt,220,4,1,2024-12-28,1,1,88,1,
1273950287444679964,herzige WHG nähe Lindenplatz,457417377,Sara,Kreis 9,Altstetten,47.389898356400806,8.481811077775903,Entire home/apt,179,1,2,2024-11-24,1.15,1,191,2,
1273997316206014464,City Apt in a friendly safe area,222814543,Haoran,Kreis 1,Hochschulen,47.37671602774232,8.54469659732786,Entire home/apt,146,1,6,2024-12-11,3.46,10,74,6,
1274012663768582357,3.5 Zimmer Wohnung mit Innenhof,568854997,Ersin,Kreis 2,Enge,47.362329501953774,8.526960777328467,Entire home/apt,150,1,0,,,2,351,0,
1274120126432283390,HildaFour,60673302,Antonio,Kreis 4,Hard,47.3768653,8.5147418,Entire home/apt,262,1,6,2024-12-25,4.09,5,359,6,
1274628680831291176,City-Studio - sweet and modest (Crown 14),1314526,Giancarlo,Kreis 6,Unterstrass,47.38831233252203,8.53785739055433,Entire home/apt,108,2,2,2024-11-17,0.95,66,0,2,
1274784620131538823,A cozy studio apartment,420041691,Petru,Kreis 2,Enge,47.36099379119695,8.531803116202354,Entire home/apt,130,1,0,,,1,361,0,
1275143843776985242,1BR on perfect location (Mill 3.14),1314526,Giancarlo,Kreis 7,Hottingen,47.36570696731244,8.551470707473756,Entire home/apt,127,2,5,2024-12-17,2.42,66,46,5,
1275788597117392335,Lovely Heart Zurich Pedestrian,347850668,Flo,Kreis 1,Rathaus,47.37603977654234,8.544017012626874,Entire home/apt,120,1,0,,,3,362,0,
1275904699051745481,Zimmer mit Büro und Terrasse,509937124,Yvette,Kreis 8,Seefeld,47.3556962,8.554787,Private room,100,1,0,,,1,365,0,
1276629757864510918,Central Cozy Flat with Terrace,121991222,Julia,Kreis 4,Hard,47.37924,8.5163,Entire home/apt,,4,1,2024-11-17,0.68,1,1,1,
1276808845819100247,Maisonette apartment in Zürich,358543563,Patrycja,Kreis 9,Albisrieden,47.37889955401822,8.495208098466767,Entire home/apt,144,5,0,,,1,57,0,
1278338079426936058,City Studio,166586703,Edward,Kreis 3,Sihlfeld,47.37330515698545,8.519866363606818,Entire home/apt,110,1,0,,,1,363,0,
1278765738988915558,City Center Studio | 6 | StadLoft,659352799,Nicole,Kreis 4,Werd,47.371367134415706,8.529051534393313,Entire home/apt,100,2,7,2024-12-08,3.62,7,231,7,
1278824184894724459,"Brandnew 3,5 Room Penthouse with 2 terraces (WG8)",13570663,Christian Robert,Kreis 2,Enge,47.36700816810955,8.533381184130846,Entire home/apt,214,3,4,2024-12-13,3.24,40,322,4,
1278880463775232396,Zimmer an zentraler Lage,104333234,Melanie,Kreis 2,Wollishofen,47.33402310190638,8.529416457073012,Private room,58,2,2,2024-12-01,1.87,1,61,2,
1278929424208922002,Apartment in Zürich Seefeld,25449093,Emili,Kreis 8,Mühlebach,47.3649259,8.5514109,Entire home/apt,165,30,0,,,1,358,0,
1278938770911609006,Cosy Studio | 2 | City Center,659352799,Nicole,Kreis 4,Werd,47.371367134415706,8.529056898811342,Entire home/apt,102,2,6,2024-12-04,3.10,7,170,6,
1278944120497924663,Studio| 4 | Zurich City Center,659352799,Nicole,Kreis 4,Werd,47.371385299505235,8.529158822753908,Entire home/apt,95,2,3,2024-11-21,1.73,7,271,3,
1278947865169021183,Studio | 5 |StadtLoft,659352799,Nicole,Kreis 4,Werd,47.37135623535898,8.529330484130861,Entire home/apt,97,2,7,2024-12-13,3.68,7,290,7,
1278951075743491555,Spacious Studio | 7 |City Center,659352799,Nicole,Kreis 4,Werd,47.371385299505235,8.529287568786623,Entire home/apt,118,2,3,2024-12-12,3,7,327,3,
1278954257836184785,Central Studio | Private Patio | 8 | City Centre,659352799,Nicole,Kreis 4,Werd,47.37141436363549,8.529158822753908,Entire home/apt,105,2,1,2024-12-01,1,7,308,1,
1278956939308645649,Spacious Studio | 1 | City Center,659352799,Nicole,Kreis 4,Werd,47.371428895694606,8.529072992065432,Entire home/apt,100,2,2,2024-12-09,1.02,7,304,2,
1279612721392210146,"Blueground | Escher Wyss, parking, w/d, a/c",434204093,Blueground,Kreis 5,Escher Wyss,47.3882999,8.5142883,Entire home/apt,296,90,0,,,165,365,0,
1279617747457206243,"Blueground | Wiedikon, w/d, furnished & ready",434204093,Blueground,Kreis 3,Sihlfeld,47.3782063,8.5062005,Entire home/apt,104,30,0,,,165,305,0,
1279618077771669437,"Blueground | Oberstrass, rooftop, w/d",434204093,Blueground,Kreis 6,Oberstrass,47.3835896,8.5487489,Entire home/apt,167,30,0,,,165,365,0,
1279620253386854442,"Blueground | Oberstrass, rooftop, furnished",434204093,Blueground,Kreis 6,Oberstrass,47.38349780000001,8.5487476,Entire home/apt,96,30,0,,,165,1,0,
1279620720959441256,"Blueground | Oberstrass, rooftop, a/c, furnished",434204093,Blueground,Kreis 6,Oberstrass,47.38349780000001,8.5487476,Entire home/apt,94,30,0,,,165,304,0,
1279621004311638774,"Blueground | Oberstrass, rooftop & a/c",434204093,Blueground,Kreis 6,Oberstrass,47.38349780000001,8.5487476,Entire home/apt,139,30,0,,,165,313,0,
1279621343569754159,"Blueground | Oberstrass, rooftop, a/c, equipped",434204093,Blueground,Kreis 6,Oberstrass,47.38349780000001,8.5487476,Entire home/apt,,30,1,2024-12-14,1,165,362,1,
1279621754994013448,"Blueground | Oberstrass, rooftop, full kitchen",434204093,Blueground,Kreis 6,Oberstrass,47.38349780000001,8.5487476,Entire home/apt,162,30,0,,,165,328,0,
1279686038803605714,Zurich Flat: Central & Lake Convenience,1229459,Swissstay,Kreis 7,Hottingen,47.3665862,8.5581766,Entire home/apt,156,2,1,2024-12-14,1,81,0,1,
1279705733342285316,Cozy city apartment,2143114,Ismael Julio,Kreis 10,Wipkingen,47.38848325179157,8.529823715512384,Entire home/apt,119,28,0,,,1,62,0,
1279719964836411146,4-Zimmer-Wohnung an bester Lage,58048721,Peter,Kreis 4,Hard,47.38484590628588,8.508555948051326,Entire home/apt,130,31,0,,,1,257,0,
1279731935109642318,Modere Stadt-Wohnung in Zürich,289191629,Alisa,Kreis 4,Hard,47.37705191613367,8.514701672926302,Entire home/apt,88,1,0,,,1,102,0,
1280305644743236964,Central Stay/35mt2: Near Lake & Tram/Bus Stop,369493305,Alexandra,Kreis 2,Enge,47.36169,8.5313,Entire home/apt,117,1,4,2024-12-29,4,1,0,4,
1280454676811501290,Sunny Seefeld Lakeside room,235500966,Alexandre,Kreis 8,Seefeld,47.355561008350676,8.554651811904304,Private room,83,1,1,2024-11-19,0.71,1,87,1,
1281386973845671841,"Zürich Central Station, 2 bedroom, cleaning incl.",514252790,Conti,Kreis 1,Lindenhof,47.37514798213418,8.539352567442112,Entire home/apt,213,1,8,2024-12-29,7.50,2,6,8,
1281886560265092923,3-Zimmer-Wohnung nähe Triemli mit großem Balkon,22450050,Andreas,Kreis 3,Friesenberg,47.36844187033941,8.501951484078319,Entire home/apt,110,10,0,,,1,358,0,
1282347615330631641,Zentrale helle Wohnung,35687561,Diego,Kreis 5,Gewerbeschule,47.38165038009869,8.53222856237165,Entire home/apt,124,59,0,,,1,110,0,
1282371365091393218,cozy city 2 bedroom apt,87448861,Luana,Kreis 9,Albisrieden,47.372629016511475,8.49940603110528,Entire home/apt,105,5,0,,,1,116,0,
1282483641287839045,2-Zi in charmanter Altbauwohnung,660477293,Björn Petter,Kreis 11,Oerlikon,47.401857426238635,8.54595412227473,Private room,90,60,0,,,1,365,0,
1282651704869514118,Cozy Studio in central Zurich,60866068,Manuela,Kreis 6,Unterstrass,47.3927421737437,8.54043688942566,Entire home/apt,93,3,0,,,1,22,0,
1283093474558558043,Neues Studio mit Balkon und Seeblick 255C/16,13570663,Christian Robert,Kreis 8,Seefeld,47.34839800856398,8.562058912791638,Entire home/apt,103,3,3,2024-12-12,2.25,40,327,3,
1283183296479792439,Modern flat with a view,20912,Nicole,Kreis 9,Albisrieden,47.3676519,8.4900345,Entire home/apt,150,3,1,2024-12-29,1,1,350,1,
1283245510494469954,Cozy apartments in Zurich,533520667,Дамир,Kreis 7,Witikon,47.36101,8.6023,Entire home/apt,100,7,0,,,1,365,0,
1283281066556318204,Tranquil Seafront Escape,439074505,Travelnest,Kreis 4,Werd,47.37070935841018,8.526330326603558,Entire home/apt,342,1,0,,,1,362,0,
1283312106572932985,"Blueground | Enge, elevator, w/d, near market",434204093,Blueground,Kreis 2,Enge,47.3583885,8.5258699,Entire home/apt,177,30,0,,,165,195,0,
1283312521367438749,"Blueground | Fluntern, private w/d, walk to market",434204093,Blueground,Kreis 7,Fluntern,47.3840021,8.556373599999999,Entire home/apt,201,30,0,,,165,0,0,
1283313715128805112,"Blueground | Wiedikon, w/d, fully furnished",434204093,Blueground,Kreis 3,Sihlfeld,47.3782063,8.5062005,Entire home/apt,101,30,0,,,165,338,0,
1283314044447520249,"Blueground | Wiedikon, w/d, full kitchen",434204093,Blueground,Kreis 3,Sihlfeld,47.3782063,8.5062005,Entire home/apt,124,30,0,,,165,305,0,
1283314361594692485,"Blueground | Oberstrass, rooftop,  kitchen",434204093,Blueground,Kreis 6,Oberstrass,47.38349780000001,8.5487476,Entire home/apt,206,30,0,,,165,365,0,
1283390818421728994,Exquisite Urban City Apartment 88m2,449106749,Diego,Kreis 4,Langstrasse,47.37911,8.5323,Entire home/apt,220,5,0,,,1,28,0,
1283521555949829381,Cozy Room in Zurich!,193296953,Ladislava,Kreis 8,Weinegg,47.36352272245803,8.55724912592423,Private room,70,1,1,2024-12-03,1,1,316,1,
1284039007723261438,Kreativhaus - Designer Residence,135036034,Antonio,Kreis 7,Witikon,47.36,8.58488,Private room,70,4,2,2024-12-02,2,1,82,2,
1284165320950983325,Feudale Wohnung an bester Lage,456658030,Heimo Peter,Kreis 6,Oberstrass,47.3793996,8.546144,Entire home/apt,242,2,0,,,1,57,0,
1284201360621202136,Witikonerstrasse Room 2 InterimHomes Zurich,581481684,Guido,Kreis 7,Hirslanden,47.363441162584756,8.567344367015917,Private room,40,30,0,,,25,142,0,
1284201588193807292,Witikonerstrasse Room 5 InterimHomes Zurich,581481684,Guido,Kreis 7,Hirslanden,47.36365332868653,8.568649350323106,Private room,40,30,0,,,25,181,0,
1284201784781873023,Witikonerstrasse Room 4 InterimHomes Zurich,581481684,Guido,Kreis 7,Hirslanden,47.36321,8.56855,Private room,45,30,0,,,25,121,0,
1284635761012871540,Complimentary UpgradeModernSuite,344425219,Pat,Kreis 1,Hochschulen,47.37645418775034,8.545201711728287,Entire home/apt,200,7,1,2024-12-01,1,4,355,1,
1284693938368300316,Luxury Private Room in Upscale Shared Apartment,1177539,Barcelos,Kreis 4,Hard,47.3842989,8.507768,Private room,250,1,0,,,2,365,0,
1284711018925970083,Cozy Room in Zürich centre,495834702,Patrizia,Kreis 7,Hirslanden,47.3638308,8.5569934,Private room,90,1,2,2024-12-02,1.71,1,339,2,
1284723070170820368,"Top floor, light filled flat in central Zurich",486712662,Vassy,Kreis 6,Unterstrass,47.38933,8.5383,Entire home/apt,100,14,0,,,1,74,0,
1284732599387803121,Helle Altbauwohnung im Kreis 6,338140656,Sören,Kreis 6,Oberstrass,47.3842187,8.550799099999999,Entire home/apt,250,2,1,2024-12-16,1,1,37,1,
1284754456745216532,Cozy and bright flat in Zurich!,23540929,Serena,Kreis 9,Albisrieden,47.37131477810519,8.492685880268075,Entire home/apt,120,7,0,,,1,34,0,
